,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
0,gs_ind_0,2-Hacid_dh_C,1/3,0.6284646086527461,0.8413385149313142,1.5247022622371644,0.708186942197271,SER3
1,gs_ind_0,AAA,7/28,0.7105777783505498,0.8689626751275329,0.9354498470625462,0.3196215734993518,YME1;RFC1;HSP78;RFC2;YTA7;BCS1;PCH2
2,gs_ind_0,ABC_tran,6/11,0.058432528919974885,0.7906075684611276,2.015270498511257,5.723131506455536,MDL2;SNQ2;CAF16;NFT1;YEF3;NEW1
3,gs_ind_0,ABC_trans_N,1/1,0.28103989242492156,0.8036067934235858,3.559234144395692,4.517588738673289,SNQ2
4,gs_ind_0,ADH_N,1/12,0.9810355056979587,0.9896410803093443,0.4260550458715596,0.008157516916831005,ADH1
5,gs_ind_0,Aldo_ket_red,1/8,0.9287849784249411,0.9536631474898949,0.6271146671672259,0.04632999107026841,AAD6
6,gs_ind_0,Aminotran_1_2,3/8,0.3999126603343443,0.8036067934235858,1.4656059787079034,1.3432412236522744,ALT1;ARO9;AAT1
7,gs_ind_0,Arf,3/6,0.22129433102652454,0.7947557870841311,1.9174221703186944,2.891974324325025,SAR1;ARF2;ARL3
8,gs_ind_0,ArfGap,3/5,0.13879831884988325,0.7906075684611276,2.266552863836124,4.475837513924069,GLO3;AGE1;GTS1
9,gs_ind_0,Arrestin_C,4/6,0.05630230667324196,0.7906075684611276,2.4672284932180975,7.098265160904385,ALY1;CSR2;RIM8;ALY2
10,gs_ind_0,Arrestin_N,2/4,0.3150050566795752,0.8036067934235858,1.9776003548458638,2.2844578530184347,RIM8;ALY2
11,gs_ind_0,Asparaginase,1/1,0.28103989242492156,0.8036067934235858,3.559234144395692,4.517588738673289,ASP1
12,gs_ind_0,BAH,3/5,0.13879831884988325,0.7906075684611276,2.266552863836124,4.475837513924069,RSC1;SIR3;RSC2
13,gs_ind_0,Biotin_carb_C,1/2,0.4831416577015744,0.8036067934235858,2.135061826884723,1.5531408644647653,PYC2
14,gs_ind_0,Biotin_carb_N,1/2,0.4831416577015744,0.8036067934235858,2.135061826884723,1.5531408644647653,PYC2
